ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer1973,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1974,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1975,3,120,0,0,0,50,300,0,0,1,1,0,3,120,0
customer1976,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1977,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer1978,6,400,0,0,0,100,666.6666667,0,0,3,2,0,2,400,0
customer1979,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer198,56,2858.75,55,13403.4,0,300,611.698681,26672.30092,0,20,9,0,2.8,-10544.65,0
customer1980,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer1981,2,20,0,0,0,10,0,0,0,2,1,0,1,20,0
customer1982,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1983,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer1984,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer1985,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer1986,2,2500,1,2860,1,2000,1125000,0,0,2,2,0,1,-360,0.693147181
customer1988,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer1989,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer199,58,12750,0,0,22,300,3744.706594,0,1,5,2,0.017241379,11.6,12750,3.135494216
customer1990,2,70,0,0,0,50,450,0,0,1,1,0,2,70,0
customer1991,2,70,2,150,0,12,450,1250,1,1,1,0.5,2,-80,0
customer1992,1,400,0,0,0,400,0,0,0,1,1,0,1,400,0
customer1993,1,50,0,0,3,50,0,0,0,1,1,0,1,50,1.386294361
customer1994,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer1995,2,133,0,0,0,100,2244.5,0,0,1,1,0,2,133,0
customer1996,2,150,0,0,0,100,1250,0,0,1,1,0,2,150,0
customer1997,2,50,0,0,0,25,0,0,0,1,1,0,2,50,0
customer1998,2,600,0,0,0,400,20000,0,1,1,1,0.5,2,600,0
customer1999,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2,440,6510,0,0,7,100,46.88289501,0,162,18,4,0.368181818,24.44444444,6510,2.079441542
customer20,363,54630,24,26450,189,600,18906.10703,733365.0362,76,19,5,0.209366391,19.10526316,28180,5.247024072
customer200,63,1901.25,11,2000,5,50,285.7427995,40716.36364,7,3,1,0.111111111,21,-98.75,1.791759469
customer2000,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2001,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2002,4,617,0,0,0,250,8618.916667,0,1,4,3,0.25,1,617,0
customer2003,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2004,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2005,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2006,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer2007,1,250,0,0,0,500,0,0,1,1,1,1,1,250,0
customer2008,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2009,2,20,0,0,0,10,0,0,0,2,2,0,1,20,0
customer201,246,41381.56,15,9450,13,629,7361.699479,153142.8571,57,27,9,0.231707317,9.111111111,31931.56,2.63905733
customer2010,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2011,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2012,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2013,1,400,0,0,0,400,0,0,0,1,1,0,1,400,0
customer2014,3,1200,4,3090,0,0,0,477915,0,3,1,0,1,-1890,0
customer2016,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2017,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2018,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2019,1,10,0,0,0,20,0,0,1,1,1,1,1,10,0
customer202,22,4550,0,0,0,500,22034.63203,0,0,5,3,0,4.4,4550,0
customer2020,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2021,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2022,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2023,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2024,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2025,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2026,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer2027,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer2028,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2029,2,20,0,0,0,10,0,0,1,1,1,0.5,2,20,0
customer203,28,6705,0,0,0,500,19996.9246,0,9,15,5,0.321428571,1.866666667,6705,0
customer2030,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2031,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2032,1,250,0,0,0,250,0,0,1,1,1,1,1,250,0
customer2033,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2034,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2035,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2036,1,20,1,20,0,20,0,0,0,1,1,0,1,0,0
customer2037,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2038,2,800,0,0,0,500,20000,0,0,2,1,0,1,800,0
customer2039,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer204,83,1033,0,0,0,40,32.3232442,0,30,11,3,0.361445783,7.545454545,1033,0
customer2040,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2041,1,2000,0,0,0,2000,0,0,0,1,1,0,1,2000,0
customer2042,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2043,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2044,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2045,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2046,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2047,2,100,0,0,0,100,0,0,0,1,1,0,2,100,0
customer2048,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2049,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer205,188,1994.54,6,1095,0,22,3.353540619,10637.5,29,38,12,0.154255319,4.947368421,899.54,0
customer2050,2,1818.26,3,2182,0,0,518426.7138,360694.3333,0,2,1,0,1,-363.74,0
customer2051,2,530,1,134.19,0,500,110450,0,0,2,2,0,1,395.81,0
customer2052,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2053,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2054,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2055,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2056,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2057,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2058,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2059,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer206,15,645,2,450,0,50,145.7142857,1250,3,6,4,0.2,2.5,195,0
customer2060,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2061,3,700,0,0,0,500,53333.33333,0,3,2,2,1,1.5,700,0
customer2062,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2063,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer2064,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2065,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2066,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer2067,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2068,1,75,0,0,0,75,0,0,0,1,1,0,1,75,0
customer2069,1,50,1,27.6,0,50,0,0,0,1,1,0,1,22.4,0
customer207,49,6339.61,5,440,15,800,25810.09217,9320,8,9,4,0.163265306,5.444444444,5899.61,2.772588722
customer2070,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2071,2,50,0,0,0,25,0,0,0,2,2,0,1,50,0
customer2072,1,1000,0,0,0,1000,0,0,0,1,1,0,1,1000,0
customer2073,2,500,0,0,0,250,0,0,2,1,1,1,2,500,0
customer2074,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2075,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2076,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2078,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2079,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer208,13,190,0,0,0,20,26.92307692,0,9,1,1,0.692307692,13,190,0
customer2080,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2081,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2082,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2083,2,85,0,0,0,50,112.5,0,1,1,1,0.5,2,85,0
customer2084,2,20,0,0,0,20,0,0,0,1,1,0,2,20,0
customer2085,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2086,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2087,2,80,0,0,0,40,0,0,0,1,1,0,2,80,0
customer2088,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2089,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer209,38,2420,0,0,0,200,1167.140825,0,10,14,8,0.263157895,2.714285714,2420,0
customer2090,1,24,0,0,0,24,0,0,1,1,1,1,1,24,0
customer2091,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2092,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2093,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2094,1,150,0,0,0,250,0,0,1,1,1,1,1,150,0
customer2095,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2096,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2097,1,10,0,0,0,40,0,0,0,1,1,0,1,10,0
customer2098,2,200,0,0,0,100,0,0,0,1,1,0,2,200,0
customer2099,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer21,890,10713.63,27,5405,28,70,11.78722963,51058.61823,135,29,8,0.151685393,30.68965517,5308.63,3.36729583
customer210,216,3728.5,6,1740,0,150,110.597365,12480,63,29,9,0.291666667,7.448275862,1988.5,0
customer2100,2,100,0,0,0,50,0,0,2,1,1,1,2,100,0
customer2101,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2102,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2103,2,70,0,0,0,50,450,0,1,2,1,0.5,1,70,0
customer2104,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2105,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2106,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2107,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2108,1,40,0,0,0,40,0,0,0,1,1,0,1,40,0
customer2109,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer211,322,14046,0,0,0,100,392.8778081,0,63,45,12,0.195652174,7.155555556,14046,0
customer2110,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2111,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2112,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2113,3,280,0,0,0,100,69.33333333,0,3,1,1,1,3,280,0
customer2114,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2115,2,36,0,0,0,20,8,0,0,1,1,0,2,36,0
customer2116,2,500,1,250,0,250,0,0,0,2,1,0,1,250,0
customer2117,1,140,0,0,0,140,0,0,1,1,1,1,1,140,0
customer2118,1,300,0,0,0,300,0,0,0,1,1,0,1,300,0
customer2119,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer212,116,5742.18,1,457.18,2,100,925.4453228,0,19,20,7,0.163793103,5.8,5285,1.098612289
customer2120,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2121,2,130.65,1,600,0,100,2404.71125,0,0,2,2,0,1,-469.35,0
customer2122,2,118,0,0,0,68,162,0,1,2,2,0.5,1,118,0
customer2123,2,20,0,0,0,10,0,0,0,1,1,0,2,20,0
customer2124,1,150,0,0,0,150,0,0,0,1,1,0,1,150,0
customer2125,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2126,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2127,1,100,0,0,0,0,0,0,0,1,1,0,1,100,0
customer2128,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2129,2,200,1,100,0,100,0,0,0,2,2,0,1,100,0
customer213,20,558,0,0,17,50,177.6736842,0,4,2,1,0.2,10,558,2.890371758
customer2130,2,200,1,100,0,100,0,0,0,2,2,0,1,100,0
customer2131,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2132,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2133,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2134,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer2135,1,14,0,0,0,14,0,0,0,1,1,0,1,14,0
customer2136,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer2137,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2138,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2139,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer214,82,8366,3,1200,2,500,4112.888287,30000,17,14,6,0.207317073,5.857142857,7166,1.098612289
customer2140,2,55,0,0,0,40,312.5,0,1,1,1,0.5,2,55,0
customer2141,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2142,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer2143,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2144,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2145,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer2146,1,100,0,0,0,0,0,0,0,1,1,0,1,100,0
customer2147,2,40,0,0,0,20,0,0,0,2,1,0,1,40,0
customer2148,3,250,0,0,0,100,833.3333333,0,0,3,2,0,1,250,0
customer2149,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer215,103,44345,0,0,36,1000,139566.6827,0,46,21,7,0.446601942,4.904761905,44345,3.610917913
customer2150,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2151,1,250,0,0,0,250,0,0,1,1,1,1,1,250,0
customer2152,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2153,2,100,0,0,0,50,0,0,0,2,1,0,1,100,0
customer2154,2,2000,0,0,8,1000,0,0,0,1,1,0,2,2000,2.197224577
customer2155,2,50,0,0,0,30,50,0,0,1,1,0,2,50,0
customer2156,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2157,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2158,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2159,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer216,90,3735,0,0,8,100,319.3539326,0,32,15,9,0.355555556,6,3735,2.197224577
customer2160,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2161,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2163,1,200,0,0,1,200,0,0,0,1,1,0,1,200,0.693147181
customer2164,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2165,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer2166,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2167,2,100,0,0,0,50,0,0,1,1,1,0.5,2,100,0
customer2168,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2169,1,50,1,50,0,50,0,0,0,1,1,0,1,0,0
customer217,12,150,0,0,0,50,20.45454545,0,3,3,2,0.25,4,150,0
customer2170,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2171,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2172,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2173,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2175,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2176,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2178,1,100,0,0,0,250,0,0,0,1,1,0,1,100,0
customer2179,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer218,62,5941.75,8,3250,0,150,1027.813409,16741.07143,16,27,12,0.258064516,2.296296296,2691.75,0
customer2180,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2181,1,15,0,0,0,15,0,0,1,1,1,1,1,15,0
customer2182,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2183,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2184,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2185,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2186,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2187,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2188,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2189,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer219,95,3010,0,0,0,50,131.1758119,0,3,21,8,0.031578947,4.523809524,3010,0
customer2190,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2191,2,150,0,0,0,100,1250,0,0,2,1,0,1,150,0
customer2192,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2193,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2194,1,2000,0,0,2,2000,0,0,0,1,1,0,1,2000,1.098612289
customer2195,2,70,0,0,0,50,450,0,0,2,2,0,1,70,0
customer2196,2,1000,0,0,0,500,0,0,0,1,1,0,2,1000,0
customer2197,1,300,0,0,0,300,0,0,1,1,1,1,1,300,0
customer2198,2,200,0,0,0,100,0,0,0,1,1,0,2,200,0
customer2199,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer22,391,5990,0,0,5,50,55.28984196,0,161,30,8,0.411764706,13.03333333,5990,1.791759469
customer220,73,3110.86,16,3186.81,0,200,1165.346281,74629.46151,0,8,5,0,9.125,-75.95,0
customer2200,1,300,0,0,0,300,0,0,0,1,1,0,1,300,0
customer2201,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2202,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2203,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2204,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2205,1,40,0,0,0,40,0,0,0,1,1,0,1,40,0
customer2206,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2207,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2208,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2209,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer221,157,2403,0,0,0,60,93.8418259,0,35,37,11,0.222929936,4.243243243,2403,0
customer2210,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2211,2,20,0,0,0,10,0,0,1,1,1,0.5,2,20,0
customer2212,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2213,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2214,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2215,2,20,0,0,0,10,0,0,0,2,2,0,1,20,0
customer2216,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2217,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2219,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer222,3,550,0,0,0,250,15833.33333,0,1,2,2,0.333333333,1.5,550,0
customer2220,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2221,1,15,0,0,0,15,0,0,0,1,1,0,1,15,0
customer2222,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2223,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2224,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2225,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2227,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2228,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2229,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer223,121,4075,0,0,0,100,120.3202479,0,33,29,7,0.272727273,4.172413793,4075,0
customer2230,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2231,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2232,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2233,1,16,0,0,0,0,0,0,0,1,1,0,1,16,0
customer2234,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2235,1,34,0,0,0,34,0,0,1,1,1,1,1,34,0
customer2236,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer2237,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2238,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2239,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer224,270,16102.56,6,3430,8,200,1356.227539,99616.66667,53,25,7,0.196296296,10.8,12672.56,2.197224577
customer2240,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2241,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2242,1,217.5,0,0,0,217.5,0,0,0,1,1,0,1,217.5,0
customer2243,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer2244,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2245,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2246,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2247,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2248,1,500,0,0,0,500,0,0,1,1,1,1,1,500,0
customer2249,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer225,43,502,0,0,0,20,13.17718715,0,3,27,10,0.069767442,1.592592593,502,0
customer2250,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2251,1,200,0,0,0,200,0,0,0,1,1,0,1,200,0
customer2252,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2253,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2254,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2255,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2257,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2258,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2259,3,30,0,0,0,10,0,0,0,2,2,0,1.5,30,0
customer226,1,300,0,0,0,300,0,0,0,1,1,0,1,300,0
customer2260,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2261,1,100,0,0,0,100,0,0,1,1,1,1,1,100,0
customer2262,1,10,1,382,0,10,0,0,1,1,1,1,1,-372,0
customer2263,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2264,2,100,0,0,0,50,0,0,0,2,2,0,1,100,0
customer2265,2,100,0,0,0,50,0,0,0,2,1,0,1,100,0
customer2266,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2267,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2268,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2269,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer227,82,1133.94,12,817.91,0,50,50.07155586,2953.873154,9,23,8,0.109756098,3.565217391,316.03,0
customer2270,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2271,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2272,1,60,0,0,0,60,0,0,1,1,1,1,1,60,0
customer2273,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2274,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer2275,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2276,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2277,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2278,2,200,0,0,0,100,0,0,1,1,1,0.5,2,200,0
customer2279,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer228,3,180,0,0,0,100,1200,0,0,3,1,0,1,180,0
customer2280,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2281,1,250,0,0,0,250,0,0,1,1,1,1,1,250,0
customer2282,1,10,0,0,0,10,0,0,0,1,1,0,1,10,0
customer2283,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2284,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2285,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2286,1,10,0,0,0,15,0,0,0,1,1,0,1,10,0
customer2287,1,10,0,0,0,10,0,0,1,1,1,1,1,10,0
customer2289,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer229,410,8689.18,33,6965,2,150,141.6257232,43735.55871,77,34,9,0.187804878,12.05882353,1724.18,1.098612289
customer2290,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2291,1,150,0,0,0,150,0,0,0,1,1,0,1,150,0
customer2292,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2293,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2294,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2295,1,20,0,0,0,20,0,0,1,1,1,1,1,20,0
customer2296,1,300,0,0,0,300,0,0,0,1,1,0,1,300,0
customer2297,1,50,0,0,0,50,0,0,0,1,1,0,1,50,0
customer2298,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer2299,1,30,0,0,0,30,0,0,0,1,1,0,1,30,0
customer23,175,6571.43,1,290,9,222,621.5524093,0,33,20,7,0.188571429,8.75,6281.43,2.302585093
customer230,79,5722,4,4050,57,300,3549.709834,523958.3333,16,2,1,0.202531646,39.5,1672,4.060443011
customer2300,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2301,1,25,0,0,0,25,0,0,0,1,1,0,1,25,0
customer2302,1,250,0,0,0,250,0,0,0,1,1,0,1,250,0
customer2303,1,10,0,0,0,25,0,0,0,1,1,0,1,10,0
customer2304,1,100,0,0,0,100,0,0,0,1,1,0,1,100,0
customer2305,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer2306,1,900,1,824.9,0,0,0,0,0,1,1,0,1,75.1,0
customer2307,1,10,0,0,1,10,0,0,0,1,1,0,1,10,0.693147181
customer2308,1,50,0,0,0,50,0,0,1,1,1,1,1,50,0
customer231,356,46696,10,20275,102,550,10165.05884,5530340.278,86,28,8,0.241573034,12.71428571,26421,4.634728988
customer2310,1,20,0,0,0,20,0,0,0,1,1,0,1,20,0
customer2311,1,500,0,0,0,500,0,0,0,1,1,0,1,500,0
customer232,21,285,1,100,0,50,82.85714286,0,0,3,2,0,7,185,0
customer233,17,324,0,0,0,50,166.9338235,0,12,4,2,0.705882353,4.25,324,0
customer234,87,3260,0,0,0,100,147.0195135,0,44,11,3,0.505747126,7.909090909,3260,0
customer235,20,5930,0,0,0,500,17550.26316,0,5,5,3,0.25,4,5930,0
customer236,106,4035.79,11,2441,0,100,325.2130629,10201.49091,24,30,11,0.226415094,3.533333333,1594.79,0
customer237,71,9737.39,4,959,2,350,9426.741138,11486.91667,18,17,9,0.253521127,4.176470588,8778.39,1.098612289
